-0.00018266,0
-0.011904,0.046052
0.0012795,0.092103
-0.011664,0.13816
0.013628,0.18421
0.0082098,0.23026
-0.0053919,0.27631
0.020646,0.32236
0.011394,0.36841
0.008534,0.41447
-0.020728,0.46052
-0.012658,0.50657
-0.0070228,0.55262
-0.0032769,0.59867
-0.013116,0.64472
0.0065508,0.69078
-0.0052271,0.73683
-0.0016537,0.78288
-0.0054855,0.82893
-0.00088259,0.87498
0.013722,0.92103
-0.018305,0.96709
-0.022409,1.0131
-0.057065,1.0592
-0.078522,1.1052
-0.11866,1.1513
-0.13119,1.1973
-0.13006,1.2434
-0.15466,1.2894
-0.13182,1.3355
-0.13388,1.3816
-0.12216,1.4276
-0.11457,1.4737
-0.10739,1.5197
-0.09327,1.5658
-0.052849,1.6118
-0.021969,1.6579
0.0053805,1.7039
0.026203,1.75
0.07381,1.796
0.090483,1.8421
0.11666,1.8881
0.1543,1.9342
0.1799,1.9802
0.22578,2.0263
0.26715,2.0723
0.2943,2.1184
0.31818,2.1644
0.33323,2.2105
0.37081,2.2565
0.41064,2.3026
0.43426,2.3486
0.47617,2.3947
0.49512,2.4407
0.49912,2.4868
0.54346,2.5328
0.5662,2.5789
0.59808,2.6249
0.60116,2.671
0.62134,2.7171
0.62003,2.7631
0.64694,2.8092
0.65107,2.8552
0.67772,2.9013
0.68336,2.9473
0.68903,2.9934
0.71146,3.0394
0.71158,3.0855
0.74007,3.1315
0.75606,3.1776
0.74073,3.2236
0.74653,3.2697
0.72776,3.3157
0.76514,3.3618
0.746,3.4078
0.75752,3.4539
0.75232,3.4999
0.75789,3.546
0.75317,3.592
0.75443,3.6381
0.74112,3.6841
0.75133,3.7302
0.73301,3.7762
0.7444,3.8223
0.74463,3.8683
0.73711,3.9144
0.74005,3.9604
0.74239,4.0065
0.71423,4.0525
0.71216,4.0986
0.71699,4.1447
0.72392,4.1907
0.71953,4.2368
0.70897,4.2828
0.71481,4.3289
0.72633,4.3749
0.69136,4.421
0.69038,4.467
0.67732,4.5131
0.69385,4.5591
0.69747,4.6052
0.68294,4.6512
0.69482,4.6973
0.679,4.7433
0.68129,4.7894
0.68667,4.8354
0.68024,4.8815
0.67549,4.9275
0.68471,4.9736
0.65956,5.0196
0.66245,5.0657
0.6686,5.1117
0.66074,5.1578
0.65747,5.2038
0.66924,5.2499
0.65602,5.2959
0.66421,5.342
0.65771,5.388
0.65457,5.4341
0.66299,5.4802
0.66091,5.5262
0.63794,5.5723
0.65404,5.6183
0.64648,5.6644
0.65829,5.7104
0.64997,5.7565
0.65703,5.8025
0.6698,5.8486
0.67442,5.8946
0.66556,5.9407
0.64182,5.9867
0.67273,6.0328
0.66909,6.0788
0.66118,6.1249
0.68328,6.1709
0.65472,6.217
0.67763,6.263
0.649,6.3091
0.65647,6.3551
0.6491,6.4012
0.66684,6.4472
0.66524,6.4933
0.65547,6.5393
0.64829,6.5854
0.63576,6.6314
0.65356,6.6775
0.6491,6.7235
0.6704,6.7696
0.67489,6.8157
0.6444,6.8617
0.64725,6.9078
0.66022,6.9538
0.67476,6.9999
0.67807,7.0459
0.68048,7.092
0.66204,7.138
0.65963,7.1841
0.65606,7.2301
0.67209,7.2762
0.67439,7.3222
0.65159,7.3683
0.66562,7.4143
0.66183,7.4604
0.67327,7.5064
0.67878,7.5525
0.67942,7.5985
0.67237,7.6446
0.66336,7.6906
0.66282,7.7367
0.65589,7.7827
0.67931,7.8288
0.6587,7.8748
0.64822,7.9209
0.65943,7.9669
0.68221,8.013
0.67022,8.059
0.66401,8.1051
0.6697,8.1512
0.67152,8.1972
0.67199,8.2433
0.66577,8.2893
0.69039,8.3354
0.67809,8.3814
0.6427,8.4275
0.65792,8.4735
